Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
3667,2249,163,37,212,129,1074,226,221,92,484,80.35,193.25,428.09,20.98,Type_3,Area_4,Type_4
4786,2251,132,31,108,54,828,251,206,58,1465,52.61,279.6,1170.44,26.55,Type_3,Area_4,Type_4
5056,2236,70,10,0,0,1533,231,221,123,895,69.5,189.31,669.34,29.05,Type_17,Area_4,Type_4
6319,2314,214,7,0,0,525,214,247,169,604,68.86,243.23,241.82,22.1,Type_17,Area_4,Type_4
13006,2337,109,33,258,112,534,254,183,28,1764,71.35,279.06,1003.46,49.71,Type_3,Area_4,Type_4
4140,2144,249,27,60,14,931,152,247,225,1426,63.39,187.53,438.28,60.26,Type_17,Area_4,Type_4
4687,2162,311,9,0,0,691,196,234,177,1468,38.36,338.07,352.8,22.88,Type_16,Area_4,Type_4
3575,2091,355,10,0,0,837,203,222,157,180,83.37,289.3,1010.04,41.41,Type_3,Area_4,Type_4
4401,2262,110,28,212,78,1068,254,197,52,1242,37.4,418.54,1166.56,63.95,Type_3,Area_4,Type_4
5229,2218,46,15,0,0,1544,224,207,114,301,39.1,434.03,890.36,36.79,Type_14,Area_4,Type_4
5524,2305,41,10,30,0,1253,221,218,131,1316,57.5,185.73,865.97,53.34,Type_10,Area_4,Type_4
12521,2124,130,31,42,20,914,252,206,57,258,33.27,261.89,984.68,20.24,Type_3,Area_4,Type_4
4142,2326,103,24,382,145,1134,252,200,62,1235,38.07,449.1,314.91,42.69,Type_6,Area_4,Type_4
12394,2133,102,35,108,61,607,252,172,0,60,82.28,426.93,1052.3,5.81,Type_3,Area_4,Type_4
5436,2345,157,24,240,104,192,239,235,111,1732,74.37,381.84,424.02,15.54,Type_3,Area_4,Type_4
4174,2177,192,19,0,0,1243,215,251,163,875,61.91,398.75,1036.01,42.67,Type_17,Area_4,Type_4
6382,2407,53,22,0,0,750,226,187,84,900,61.8,189.05,1069.29,59.68,Type_1,Area_4,Type_4
4734,2277,128,29,150,80,830,253,207,59,1468,85.73,308.96,601.12,50.43,Type_3,Area_4,Type_4
3469,2305,119,18,458,11,1332,248,222,96,908,80.24,374.44,1013.9,24.38,Type_2,Area_4,Type_4
3875,2278,58,17,268,132,1364,230,203,100,782,32.51,404.94,763.79,30.57,Type_10,Area_4,Type_4
13196,2266,64,24,30,14,390,233,184,70,1678,81.0,278.45,1017.09,57.79,Type_4,Area_4,Type_4
5853,2344,47,12,0,0,824,224,214,123,1075,81.09,225.4,250.66,61.09,Type_14,Area_4,Type_4
3158,2397,158,19,324,107,806,237,239,125,400,33.84,253.84,399.9,40.07,Type_6,Area_4,Type_4
4036,2153,326,20,0,0,1329,165,213,185,1194,89.31,229.84,108.72,43.47,Type_17,Area_4,Type_4
4729,2357,129,23,342,160,703,250,220,85,1632,74.54,152.96,932.72,62.62,Type_3,Area_4,Type_4
5145,2214,299,13,0,0,741,183,235,192,1579,54.38,169.42,1172.94,53.97,Type_4,Area_4,Type_4
4830,2272,122,31,153,75,765,254,197,45,1530,60.2,289.05,539.57,21.68,Type_3,Area_4,Type_4
5039,2255,23,12,0,0,959,212,214,136,1180,73.66,224.57,1104.84,35.33,Type_10,Area_4,Type_4
5663,2268,14,9,30,0,1413,212,222,147,534,78.77,200.72,638.11,60.65,Type_17,Area_4,Type_4
4634,2234,151,12,0,0,1451,236,240,132,600,81.69,323.74,1060.31,19.47,Type_1,Area_4,Type_4
13460,2416,53,22,0,0,774,226,188,85,886,46.82,261.82,1146.1,47.6,Type_1,Area_4,Type_4
6283,2309,103,9,0,0,685,236,228,122,721,75.73,178.3,1160.48,21.3,Type_17,Area_4,Type_4
4651,2225,122,26,85,32,976,253,209,66,1316,33.22,413.95,738.09,63.79,Type_3,Area_4,Type_4
4328,2276,36,6,0,0,255,220,226,143,400,88.95,306.54,844.08,19.89,Type_10,Area_4,Type_4
13015,2191,257,8,0,0,534,202,245,181,1231,87.54,272.51,422.85,15.17,Type_16,Area_4,Type_4
2027,2006,73,11,0,0,170,233,218,115,319,73.85,369.88,1012.32,53.77,Type_17,Area_4,Type_4
12891,2325,124,27,242,128,799,253,209,65,1518,69.6,259.68,1034.69,23.07,Type_3,Area_4,Type_4
12504,2196,123,34,150,85,942,253,191,35,324,69.29,236.22,526.59,39.93,Type_3,Area_4,Type_4
12867,2206,166,10,30,-25,1476,229,244,145,960,50.41,319.86,388.8,46.53,Type_10,Area_4,Type_4
12549,2229,159,22,283,103,1172,237,238,119,604,68.58,212.49,550.27,59.08,Type_3,Area_4,Type_4
12385,2137,100,36,124,65,579,251,168,0,90,57.37,153.8,821.65,10.99,Type_3,Area_4,Type_4
3426,2322,246,21,350,209,977,171,251,213,459,67.17,353.45,490.14,5.45,Type_3,Area_4,Type_4
5516,2262,45,4,0,0,1271,221,231,146,604,76.55,267.37,720.86,28.86,Type_3,Area_4,Type_4
3932,2279,151,9,120,17,234,231,240,140,309,40.87,151.31,577.68,46.86,Type_10,Area_4,Type_4
3098,2078,90,27,67,25,488,249,187,50,192,36.11,165.65,1110.73,61.03,Type_3,Area_4,Type_4
4574,2291,84,6,0,0,127,229,229,133,361,75.48,272.74,1193.57,54.45,Type_11,Area_4,Type_4
3791,2130,172,11,60,2,1348,228,245,148,1299,42.88,289.53,244.68,49.37,Type_17,Area_4,Type_4
3532,2073,76,21,0,0,540,240,196,76,598,77.9,228.2,649.81,44.62,Type_14,Area_4,Type_4
5051,2275,108,13,0,0,638,241,225,111,741,41.85,446.63,130.17,34.65,Type_4,Area_4,Type_4
4245,2177,144,31,30,14,1401,245,216,74,892,54.74,251.9,643.8,6.05,Type_3,Area_4,Type_4
12457,2088,21,10,0,0,1436,214,219,141,812,43.58,442.88,854.14,35.67,Type_17,Area_4,Type_4
4127,2215,323,9,0,0,1140,196,230,174,350,70.78,407.28,378.2,61.89,Type_17,Area_4,Type_4
12380,2266,124,31,295,188,642,253,200,49,216,84.05,428.04,697.53,58.54,Type_3,Area_4,Type_4
6201,2305,131,11,0,0,890,238,234,126,842,72.2,190.52,208.42,10.54,Type_3,Area_4,Type_4
2889,2075,229,20,0,0,1026,187,254,199,295,78.65,323.55,1057.98,60.24,Type_17,Area_4,Type_4
12461,2340,272,27,371,46,1195,140,236,230,755,40.33,415.47,644.97,23.03,Type_6,Area_4,Type_4
12488,2312,251,25,446,18,1279,158,248,222,824,33.85,358.66,112.95,40.19,Type_6,Area_4,Type_4
12719,2305,34,10,0,0,1144,219,218,134,212,72.71,354.7,248.67,58.26,Type_16,Area_4,Type_4
12669,2330,260,5,382,147,1260,207,243,174,1114,49.28,376.6,283.96,21.28,Type_6,Area_4,Type_4
5404,2301,116,31,120,60,300,254,194,42,1793,44.86,379.68,785.42,54.98,Type_3,Area_4,Type_4
3084,2073,119,11,30,-1,1276,239,230,120,582,65.26,395.81,244.53,47.55,Type_17,Area_4,Type_4
13188,2252,66,16,0,0,421,234,207,101,1718,86.11,158.07,1064.06,24.12,Type_4,Area_4,Type_4
4119,2253,170,5,0,0,404,224,242,153,474,38.6,424.41,578.61,49.61,Type_10,Area_4,Type_4
3034,2184,90,30,180,133,458,249,179,37,242,36.08,199.93,933.96,33.02,Type_3,Area_4,Type_4
5175,2242,21,20,0,0,1506,203,195,123,972,56.75,247.79,385.26,8.62,Type_17,Area_4,Type_4
4080,2161,74,8,0,0,1150,230,224,127,741,43.58,201.06,606.38,38.91,Type_17,Area_4,Type_4
3216,2073,312,18,0,0,573,168,224,195,162,37.05,438.0,309.9,14.75,Type_4,Area_4,Type_4
12460,2308,178,17,417,14,1290,225,248,149,875,47.33,155.69,165.14,32.09,Type_2,Area_4,Type_4
4683,2233,332,8,0,0,1485,201,230,168,631,86.52,295.86,847.38,6.65,Type_17,Area_4,Type_4
4731,2316,126,27,228,119,774,253,211,67,1537,37.22,267.71,1146.48,58.27,Type_3,Area_4,Type_4
5371,2308,116,33,124,67,319,254,188,33,1822,53.07,441.86,405.56,7.25,Type_3,Area_4,Type_4
4139,2132,252,14,30,2,940,188,249,198,1438,69.9,195.26,206.38,26.23,Type_17,Area_4,Type_4
3607,2342,77,18,514,261,1458,240,205,89,1012,79.54,159.19,266.2,53.19,Type_2,Area_4,Type_4
4243,2206,125,32,60,23,1358,253,198,46,933,75.38,369.13,1065.79,33.1,Type_3,Area_4,Type_4
3501,2096,338,8,0,0,1377,204,229,165,872,47.19,332.43,203.86,18.31,Type_17,Area_4,Type_4
4157,2170,129,31,42,24,1410,252,205,56,768,62.42,426.41,1166.96,61.65,Type_3,Area_4,Type_4
4129,2219,0,14,0,0,1140,199,214,151,384,47.75,435.98,1034.87,18.06,Type_17,Area_4,Type_4
3431,2216,122,33,192,116,849,254,193,37,256,64.86,414.59,229.94,45.32,Type_3,Area_4,Type_4
12809,2200,245,4,0,0,1328,212,243,169,722,58.88,429.09,532.89,36.24,Type_17,Area_4,Type_4
3057,2095,89,41,60,44,437,243,143,0,228,66.22,232.91,316.72,6.16,Type_3,Area_4,Type_4
3474,2311,135,35,283,198,960,249,199,46,408,71.98,388.1,425.78,64.77,Type_3,Area_4,Type_4
12543,2326,145,26,524,250,1456,246,224,90,1026,86.75,262.48,762.33,45.66,Type_2,Area_4,Type_4
3555,2291,228,18,485,-2,1321,190,254,196,859,38.64,214.9,111.49,43.56,Type_2,Area_4,Type_4
2981,2168,75,31,162,117,391,239,166,35,300,56.26,172.93,326.94,54.2,Type_10,Area_4,Type_4
5796,2333,82,11,0,0,888,235,220,115,1008,77.71,334.39,854.27,42.36,Type_5,Area_4,Type_4
3523,2087,79,10,0,0,800,233,223,121,153,46.11,296.43,559.76,60.26,Type_3,Area_4,Type_4
4487,2285,114,22,212,92,984,252,211,76,1326,31.51,418.91,213.73,10.76,Type_3,Area_4,Type_4
12639,2107,86,9,0,0,1115,234,225,122,1415,54.71,398.39,881.39,64.94,Type_17,Area_4,Type_4
12405,2359,120,34,272,65,1045,254,189,33,630,89.92,190.32,790.94,58.11,Type_6,Area_4,Type_4
12051,2027,42,13,0,0,553,222,212,123,497,46.67,288.85,121.25,42.82,Type_17,Area_4,Type_4
5645,2278,74,21,30,17,390,240,195,76,1624,65.78,258.08,1174.32,37.26,Type_4,Area_4,Type_4
3755,2167,302,9,0,0,1015,196,236,180,644,46.3,416.5,884.98,57.04,Type_14,Area_4,Type_4
5108,2210,34,11,30,9,732,219,216,132,1575,35.97,171.01,613.85,34.9,Type_3,Area_4,Type_4
12429,2012,155,27,30,3,240,239,230,101,277,46.04,317.49,375.09,6.29,Type_6,Area_4,Type_4
12802,2220,144,32,67,37,1209,245,214,70,1082,33.48,356.58,640.4,48.84,Type_3,Area_4,Type_4
3703,2176,121,29,108,63,1020,254,202,54,382,49.05,283.17,669.14,57.23,Type_3,Area_4,Type_4
4096,2218,138,25,108,60,1448,248,222,86,828,57.92,188.87,783.86,64.88,Type_3,Area_4,Type_4
3058,2068,81,35,30,17,430,242,157,0,242,34.62,263.19,258.05,47.64,Type_3,Area_4,Type_4
